"absolute src","font-bold","font-medium","font-medium 2","font-medium 3","flex","flex 2","flex 3","list-inside","font-semibold","font-semibold 2","font-semibold 3","text-tiers-gold-500","text-tiers-diamond-500","font-semibold 4","list-inside 2","font-semibold 5","font-semibold 7","text-tiers-gold-500 2","text-tiers-diamond-500 2","font-semibold 8","grid","text-lg","font-semibold 10","font-semibold 11","grid 2","text-lg 2","font-semibold 14","grid 3","text-lg 3","grid 4","text-lg 4","font-semibold 17","grid 5","text-lg 5","font-semibold 20","grid 6","text-lg 6","font-semibold 23","grid 7","text-lg 7","font-semibold 26","font-semibold 27","grid 8","text-lg 8","font-semibold 30","grid 9","text-lg 9","grid 10","text-lg 10","font-semibold 34","grid 11","text-lg 11","font-semibold 38","grid 12","text-lg 12","font-semibold 41","h-full src","list-inside 3","text-blue-600","text-blue-600 href","flex 4","text-tiers-silver-500","font-semibold 42","font-semibold 43","text-tiers-bronze-500","list-inside 4","font-semibold 44"
"https://howbazaar-images.b-cdn.net/images/items/d576f5e8-abfb-44cb-a777-be7cf714e02d.avif","Coolant","Silver+","Dooley","Small","Freeze","Tool","","Cooldown 6 seconds","","","»   »","2","3","","item(s) for 1 second(s)","","","","","","Your items have +10% .","Deadly","Shield","Crit Chance","6","Fiery","Burn","This has double value.","Golden","an item for 1 second(s)","Heavy","Slow","This Freezes for twice as long.","Icy","Freeze","Deal 60","Obsidian","Damage","This item is immune to ,  and Destroy.","Radiant","","Slow","60","Restorative","Heal","60","Shielded","This has +1 Multicast.","Shiny","","6","Toxic","Poison","an item for 1 second(s)","Turbo","Haste","https://howbazaar-images.b-cdn.net/images/items/d576f5e8-abfb-44cb-a777-be7cf714e02d.avif","Cleanse half your","Weapons Platform","https://www.howbazaar.gg/monsters#Weapons_Platform","","1","","","","",""
"https://howbazaar-images.b-cdn.net/images/items/f79155e6-d476-4257-a5fc-7e081e7d2f3c.avif","Cooler","Silver+","Jules","Medium","FreezeReference","Shield","Tool","Cooldown 6 seconds","","Shield","»   »","30","45","Shield","","","»   »","+30","+45","","This has +50% .","Deadly","Shield","Crit Chance","equal to 5% of this item's","Fiery","Burn","This has double value.","Golden","an item for 1 second(s)","Heavy","Slow","an item for 0.5 second(s)","Icy","Freeze","Deal  equal to this item's","Obsidian","Damage","This item is immune to ,  and Destroy.","Radiant","Freeze","Slow","equal to this item's","Restorative","Heal","This has double .","Shielded","This has +1 Multicast.","Shiny","","equal to 5% of this item's","Toxic","Poison","an item for 1 second(s)","Turbo","Haste","https://howbazaar-images.b-cdn.net/images/items/f79155e6-d476-4257-a5fc-7e081e7d2f3c.avif","When you , this is Chilled for 2 seconds and gains   for the fight.","","","","15","","","","Chilled: When you use a Small item,  this 1 second(s).",""
"https://howbazaar-images.b-cdn.net/images/items/a541c31d-7b4b-45f6-bceb-c9971f8b06b5.avif","Cooling Fan","Gold+","Dooley","Small","Freeze","Tech","","Cooldown  seconds","","","»","4","3","","adjacent items for  second(s)","","»","1","0.5","","An item gains +20%  for the fight","Deadly","Shield","Crit Chance","2","Fiery","Burn","This has double value.","Golden","an item for 1 second(s)","Heavy","Slow","This has half  duration.","Icy","Freeze","Deal 20","Obsidian","Damage","This item is immune to ,  and Destroy.","Radiant","Freeze","Slow","20","Restorative","Heal","20","Shielded","This has +1 Multicast.","Shiny","","2","Toxic","Poison","an item for 1 second(s)","Turbo","Haste","https://howbazaar-images.b-cdn.net/images/items/a541c31d-7b4b-45f6-bceb-c9971f8b06b5.avif","Cleanse half your","","","","","","","","",""
"https://howbazaar-images.b-cdn.net/images/items/c0eb01d3-5f8e-4271-8045-ec283a47bcaa.avif","Copper Ed","Bronze+","Dooley","Small","Friend","Poison","Shield","Cooldown  seconds","","Shield","»   »   »","5","4","Poison","4","","","","","","This has +50% .","Deadly","Shield","Crit Chance","equal to this item's","Fiery","Burn","This has double value.","Golden","an item for 2 second(s)","Heavy","Slow","an item for 0.5 second(s)","Icy","Freeze","Deal  equal to 5 times this item's","Obsidian","Damage","This item is immune to ,  and Destroy.","Radiant","Freeze","Slow","equal to this item's","Restorative","Heal","This has double .","Shielded","This has +1 Multicast.","Shiny","","This has double .","Toxic","Poison","an item for 2 second(s)","Turbo","Haste","https://howbazaar-images.b-cdn.net/images/items/c0eb01d3-5f8e-4271-8045-ec283a47bcaa.avif","20","Viper Tyrant","https://www.howbazaar.gg/monsters#Viper_Tyrant","","6","","","7","",""
"https://howbazaar-images.b-cdn.net/images/items/bdb95fa6-1607-4fd6-a78b-063f826df717.avif","Coral","Bronze+","Vanessa","Small","Aquatic","Heal","Relic","Cooldown 6 seconds","Aquatic","","»   »   »","15","20","","20","","","","","","This has +50% .","Deadly","Shield","Crit Chance","equal to 5% of this item's","Fiery","Burn","This has double value.","Golden","an item for 2 second(s)","Heavy","Slow","an item for 0.5 second(s)","Icy","Freeze","Deal  equal to this item's","Obsidian","Damage","This item is immune to ,  and Destroy.","Radiant","Freeze","Slow","This has double .","Restorative","Heal","equal to this item's","Shielded","This has +1 Multicast.","Shiny","","equal to 5% of this item's","Toxic","Poison","an item for 2 second(s)","Turbo","Haste","https://howbazaar-images.b-cdn.net/images/items/bdb95fa6-1607-4fd6-a78b-063f826df717.avif","When you buy an  item, this gains  .","","","","10","Heal","Heal","5","",""
"https://howbazaar-images.b-cdn.net/images/items/40814ac2-ee63-4482-8f3b-d2242750fbd8.avif","Coral Armor","Bronze+","Vanessa","Medium","Apparel","Aquatic","Relic","Cooldown 6 seconds","Aquatic","Shield","»   »   »","30","40","Shield","50","","","","","","This has +50% .","Deadly","Shield","Crit Chance","equal to 5% of this item's","Fiery","Burn","This has double value.","Golden","2 items for 2 second(s)","Heavy","Slow","an item for 1 second(s)","Icy","Freeze","Deal  equal to this item's","Obsidian","Damage","This item is immune to ,  and Destroy.","Radiant","Freeze","Slow","equal to this item's","Restorative","Heal","This has double .","Shielded","This has +1 Multicast.","Shiny","","equal to 5% of this item's","Toxic","Poison","2 items for 2 second(s)","Turbo","Haste","https://howbazaar-images.b-cdn.net/images/items/40814ac2-ee63-4482-8f3b-d2242750fbd8.avif","When you buy another  item, this gains  .","","","Shield","20","","","10","",""
"https://howbazaar-images.b-cdn.net/images/items/7b4b67c6-949f-48f5-87a5-8199c346fb9a.avif","Corkscrew","Silver+","Jules","Small","Damage","Tool","Weapon","Cooldown  seconds","","","»   »","4","3","","Deal 20","","","","","damage","This has +50% .","Deadly","Shield","Crit Chance","equal to 5% of this item's","Fiery","Burn","This has double value.","Golden","an item for 2 second(s)","Heavy","Slow","an item for 0.5 second(s)","Icy","Freeze","This has double .","Obsidian","Damage","This item is immune to ,  and Destroy.","Radiant","Freeze","Slow","equal to this item's","Restorative","Heal","equal to this item's","Shielded","This has +1 Multicast.","Shiny","Damage","equal to 5% of this item's","Toxic","Poison","an item for 2 second(s)","Turbo","Haste","https://howbazaar-images.b-cdn.net/images/items/7b4b67c6-949f-48f5-87a5-8199c346fb9a.avif","The first time you use this each fight, use the Medium Food to the left of this.","","","","5","Damage","Damage","","","Damage"
"https://howbazaar-images.b-cdn.net/images/items/18593111-fd25-4494-8eb4-1f279759ae33.avif","Cornucopia","Gold+","Jules","Medium","Charge","Food","","Cooldown 4 seconds","","Charge","»","1","2","","Heated:  your other Heated items  second(s).","","»","1","2","","Your Heated and Chilled items have +50% .","Deadly","Shield","Crit Chance","10","Fiery","Burn","This has double value.","Golden","2 items for 1 second(s)","Heavy","Slow","an item for 1 second(s)","Icy","Freeze","Deal 100","Obsidian","Damage","This item is immune to ,  and Destroy.","Radiant","Freeze","Slow","100","Restorative","Heal","100","Shielded","This has +1 Multicast.","Shiny","","10","Toxic","Poison","2 items for 1 second(s)","Turbo","Haste","https://howbazaar-images.b-cdn.net/images/items/18593111-fd25-4494-8eb4-1f279759ae33.avif","Chilled:  your other Chilled items  second(s).","","","","","","","","",""
"https://howbazaar-images.b-cdn.net/images/items/39f47d29-2ef3-4057-bb60-33acd3dd12a2.avif","Cosmic Amulet","Silver+","Common","Small","CritReference","Flying","Haste","Cooldown 5 seconds","","","»   »","2","3","","an item for  second(s)","","","","","","Your items gain 10%  for the fight","Deadly","Shield","Crit Chance","1","Fiery","Burn","This has double value.","Golden","an item for 1 second(s)","Heavy","Slow","an item for 0.5 second(s)","Icy","Freeze","Deal 10","Obsidian","Damage","This item is immune to ,  and Destroy.","Radiant","Freeze","Slow","10","Restorative","Heal","10","Shielded","This has +1 Multicast.","Shiny","","1","Toxic","Poison","This  for twice as long.","Turbo","Hastes","https://howbazaar-images.b-cdn.net/images/items/39f47d29-2ef3-4057-bb60-33acd3dd12a2.avif","When you Crit, this starts Flying.","Cosmic Roc","https://www.howbazaar.gg/monsters#Cosmic_Roc","Relic","1","","","","While this is Flying, it has +1 Multicast.",""
"https://howbazaar-images.b-cdn.net/images/items/c45a7c22-ae24-4246-bb6c-a83324a8546c.avif","Cosmic Plumage","Silver+","Common","Medium","Crit","Flying","Relic","Cooldown 4 seconds","","","»   »","+10%","+15%","","An item starts Flying and your Flying items gain   for the fight","","","","","Crit Chance","Your items have +25% .","Deadly","Shield","Crit Chance","2","Fiery","Burn","This has double value.","Golden","an item for 1 second(s)","Heavy","Slow","an item for 0.5 second(s)","Icy","Freeze","Deal 25","Obsidian","Damage","This item is immune to ,  and Destroy.","Radiant","Freeze","Slow","25","Restorative","Heal","25","Shielded","This has +1 Multicast.","Shiny","","2","Toxic","Poison","an item for 1 second(s)","Turbo","Haste","https://howbazaar-images.b-cdn.net/images/items/c45a7c22-ae24-4246-bb6c-a83324a8546c.avif","When you Crit or use a Flying item,  this 1 second(s).","Cosmic Roc","https://www.howbazaar.gg/monsters#Cosmic_Roc","Unpurchasable","+5%","","","","",""
"https://howbazaar-images.b-cdn.net/images/items/813e44ee-d4a8-4d94-9a78-101004c5eded.avif","Cove","Bronze+","Vanessa","Large","Aquatic","Economy","Property","Cooldown 4 seconds","","Shield","»   »   »","3","4","","equal to this  times this item's value","","»   »   »","1","2","","This has +50% .","Deadly","Shield","Crit Chance","equal to 5% of this item's","Fiery","Burn","This has double value.","Golden","3 items for 2 second(s)","Heavy","Slow","2 item for 1 second(s)","Icy","Freeze","Deal  equal to this item's","Obsidian","Damage","This item is immune to ,  and Destroy.","Radiant","Freeze","Slow","equal to this item's","Restorative","Heal","This has double .","Shielded","This has +1 Multicast.","Shiny","","equal to 5% of this item's","Toxic","Poison","3 items for 2 second(s)","Turbo","Haste","","When you sell an item, this gains  value.","","","Shield","2","","","1","",""
"https://howbazaar-images.b-cdn.net/images/items/08ebe48b-29d0-4129-952d-7d140e54e7c5.avif","Covetous Raven","Bronze+","Mak","Medium","Damage","FlyingReference","Friend","Cooldown 8 seconds","Relic","","»   »   »","150","200","","Deal","","","","","Damage","This has +50% .","Deadly","Shield","Crit Chance","equal to 5% of this item's","Fiery","Burn","This has double value.","Golden","an item for 1 second(s)","Heavy","Slow","an item for 0.5 second(s)","Icy","Freeze","This has double .","Obsidian","Damage","This item is immune to ,  and Destroy.","Radiant","Freeze","Slow","equal to this item's","Restorative","Heal","equal to this item's","Shielded","This has +1 Multicast.","Shiny","Damage","equal to 5% of this item's","Toxic","Poison","an item for 1 second(s)","Turbo","Haste","https://howbazaar-images.b-cdn.net/images/items/08ebe48b-29d0-4129-952d-7d140e54e7c5.avif","When you use another  or Enchanted item,  this 2 second(s) and this starts Flying.","","","Weapon","100","Damage","Damage","50","","Damage"
"https://howbazaar-images.b-cdn.net/images/items/a7ceeecc-d802-4bbf-9521-afe89db4af45.avif","Crane","Gold+","Dooley","Large","Damage","Tool","Vehicle","Cooldown 11 seconds","","","»","+30%","+60%","","Deal 300","Damage","»","+20%","+40%","Damage","This has +50% .","Deadly","Shield","Crit Chance","equal to 5% of this item's","Fiery","Burn","This has double value.","Golden","3 items for 3 second(s)","Heavy","Slow","an item for 4 second(s)","Icy","Freeze","This has double .","Obsidian","Damage","This item is immune to ,  and Destroy.","Radiant","Freeze","Slow","equal to this item's","Restorative","Heal","equal to this item's","Shielded","This has +1 Multicast.","Shiny","Damage","equal to 5% of this item's","Toxic","Poison","3 items for 3 second(s)","Turbo","Haste","","When you use an adjacent Large item, this gains   for the fight.","Foreman","https://www.howbazaar.gg/monsters#Foreman","Weapon","","Damage","Damage","","When you use an adjacent Medium item, this gains   for the fight.","Damage"
"https://howbazaar-images.b-cdn.net/images/items/a5fda359-ceb0-4b00-bcac-810c9cecef8e.avif","Critical Core","Silver+","Dooley","Medium","Core","Crit","Damage","Cooldown  seconds","","","»   »","6","5","","Deal 50","","»   »","+45%","+60%","Damage","This has +50% .","Deadly","Shield","Crit Chance","equal to 5% of this item's","Fiery","Burn","This has double value.","Golden","2 items for 1 second(s)","Heavy","Slow","an item for 1 second(s)","Icy","Freeze","This has double .","Obsidian","Damage","This item is immune to ,  and Destroy.","Radiant","Freeze","Slow","equal to this item's","Restorative","Heal","equal to this item's","Shielded","This has +1 Multicast.","Shiny","Damage","equal to 5% of this item's","Toxic","Poison","2 items for 1 second(s)","Turbo","Haste","https://howbazaar-images.b-cdn.net/images/items/a5fda359-ceb0-4b00-bcac-810c9cecef8e.avif","This and items to the right of this have  .","","","Tech","7","Damage","Damage","","When you Crit or use any item to the left of this,  this 1 second(s).","Damage"
"https://howbazaar-images.b-cdn.net/images/items/c0da70d5-3332-4d10-9f75-3b907fb2f287.avif","Crocodile Tears","Bronze+","Mak","Small","Ammo","Damage","Potion","Cooldown  seconds","","","»   »   »","11","10","","1","Damage","»   »   »","+24","+32","Damage","This has +50% .","Deadly","Shield","Crit Chance","equal to 5% of this item's","Fiery","Burn","This has double value.","Golden","an item for 5 second(s)","Heavy","Slow","an item for 1 second(s)","Icy","Freeze","This has double .","Obsidian","Damage","This item is immune to ,  and Destroy.","Radiant","Freeze","Slow","equal to this item's","Restorative","Heal","equal to this item's","Shielded","This has +1 Multicast.","Shiny","Damage","equal to 5% of this item's","Toxic","Poison","an item for 5 second(s)","Turbo","Haste","https://howbazaar-images.b-cdn.net/images/items/c0da70d5-3332-4d10-9f75-3b907fb2f287.avif","Deal 1","","","Weapon","12","Damage","Damage","13","When an enemy takes , this gains   for the fight.","Damage"
"https://howbazaar-images.b-cdn.net/images/items/d903dda8-9c30-4325-a727-c885ad972025.avif","Crook","Silver+","Pygmalien","Medium","Damage","Tool","Weapon","Cooldown 6 seconds","Weapons","","»   »","+16","+24","","Deal 16","","","","","Damage","Your items have +10%  for each Medium item you have.","Deadly","Shield","Crit Chance","equal to 5% of this item's","Fiery","Burn","This has double value.","Golden","2 items for 2 second(s)","Heavy","Slow","an item for 1 second(s)","Icy","Freeze","This has double .","Obsidian","Damage","This item is immune to ,  and Destroy.","Radiant","Freeze","Slow","equal to this item's","Restorative","Heal","equal to this item's","Shielded","This has +1 Multicast.","Shiny","Damage","equal to 5% of this item's","Toxic","Poison","2 items for 2 second(s)","Turbo","Haste","https://howbazaar-images.b-cdn.net/images/items/d903dda8-9c30-4325-a727-c885ad972025.avif","Your Medium  have   for each Medium item you have.","Zookeeper","https://www.howbazaar.gg/monsters#Zookeeper","","+8","Damage","Damage","","","Damage"
"https://howbazaar-images.b-cdn.net/images/items/4a30e8b0-f1d1-44c0-b2a7-0a8d12c1e297.avif","Crow's Nest","Silver+","Vanessa","Large","Aquatic","Crit","Property","Your  have  .","Weapons","","»   »","+60%","+80%","Weapon","If you have exactly one , that  has lifesteal.","","","","","Crit Chance","Your  have double Crit .","Deadly","Shield","Damage","When you Crit with a ,  6","Fiery","Burn","This has double value.","Golden","When you Crit with a ,  2 item for 1 second(s).","Heavy","Slow","When you Crit with a ,  2 item for 0.5 second(s).","Icy","Freeze","Your  have +60 .","Obsidian","Damage","Your  are affected by  and  for half as long.","Radiant","Freeze","Slow","When you Crit with a ,  60.","Restorative","Heal","When you Crit with a ,  60.","Shielded","If you have two or fewer , they have Lifesteal.","Shiny","","When you Crit with a ,  6","Toxic","Poison","When you Crit with a ,  2 item for 1 second(s).","Turbo","Haste","","","Bloodreef Captain","https://www.howbazaar.gg/monsters#Bloodreef_Captain","","+40%","","","","",""
